2022-01-01;1;Terminal Antônio Bezerra                ;3;Estudante;3
2022-01-01;1;Terminal Antônio Bezerra                ;4;Gratuidade Idoso;666
2022-01-01;1;Terminal Antônio Bezerra                ;5;Vale-transporte (vermelho);2
2022-01-01;1;Terminal Antônio Bezerra                ;11;Idoso Identificação;97
2022-01-01;1;Terminal Antônio Bezerra                ;12;Estudante com débito;873
2022-01-01;1;Terminal Antônio Bezerra                ;16;Grat. Deficiente - S/Acomp;4
2022-01-01;1;Terminal Antônio Bezerra                ;37;VT Beneficio Piloto BUM;23
2022-01-01;2;Catraca Móvel/Terminal/Antônio Bezerra;2;Popular;44
2022-01-01;2;Catraca Móvel/Terminal/Antônio Bezerra;4;Gratuidade Idoso;16
2022-01-01;2;Catraca Móvel/Terminal/Antônio Bezerra;11;Idoso Identificação;23
2022-01-01;2;Catraca Móvel/Terminal/Antônio Bezerra;12;Estudante com débito;5
2022-01-01;2;Catraca Móvel/Terminal/Antônio Bezerra;16;Grat. Deficiente - S/Acomp;1
2022-01-01;2;Catraca Móvel/Terminal/Antônio Bezerra;27;Pagante Horário Diferenciado;784
2022-01-01;3;Terminal Parangaba I                    ;2;Popular;36
2022-01-01;3;Terminal Parangaba I                    ;3;Estudante;24
2022-01-01;3;Terminal Parangaba I                    ;4;Gratuidade Idoso;696
2022-01-01;3;Terminal Parangaba I                    ;5;Vale-transporte (vermelho);3
2022-01-01;3;Terminal Parangaba I                    ;6;Crachá Empresas;1
2022-01-01;3;Terminal Parangaba I                    ;9;Vt. Identificação;10
2022-01-01;3;Terminal Parangaba I                    ;11;Idoso Identificação;99
2022-01-01;3;Terminal Parangaba I                    ;12;Estudante com débito;317
2022-01-01;3;Terminal Parangaba I                    ;15;Projovem;4
2022-01-01;3;Terminal Parangaba I                    ;16;Grat. Deficiente - S/Acomp;19
2022-01-01;3;Terminal Parangaba I                    ;27;Pagante Horário Diferenciado;488
2022-01-01;3;Terminal Parangaba I                    ;31;Vt. Institucional;1
2022-01-01;3;Terminal Parangaba I                    ;37;VT Beneficio Piloto BUM;8
2022-01-01;5;Terminal Lagoa                          ;3;Estudante;5
2022-01-01;5;Terminal Lagoa                          ;4;Gratuidade Idoso;161
2022-01-01;5;Terminal Lagoa                          ;11;Idoso Identificação;32
2022-01-01;5;Terminal Lagoa                          ;12;Estudante com débito;367
2022-01-01;5;Terminal Lagoa                          ;15;Projovem;1
2022-01-01;5;Terminal Lagoa                          ;16;Grat. Deficiente - S/Acomp;9
2022-01-01;5;Terminal Lagoa                          ;37;VT Beneficio Piloto BUM;1
2022-01-01;6;Terminal Messejana                      ;4;Gratuidade Idoso;501
2022-01-01;6;Terminal Messejana                      ;5;Vale-transporte (vermelho);2
2022-01-01;6;Terminal Messejana                      ;11;Idoso Identificação;81
2022-01-01;6;Terminal Messejana                      ;12;Estudante com débito;715
2022-01-01;6;Terminal Messejana                      ;16;Grat. Deficiente - S/Acomp;19
2022-01-01;7;Terminal Cj Ceará                       ;2;Popular;3
2022-01-01;7;Terminal Cj Ceará                       ;3;Estudante;9
2022-01-01;7;Terminal Cj Ceará                       ;4;Gratuidade Idoso;229
2022-01-01;7;Terminal Cj Ceará                       ;5;Vale-transporte (vermelho);29
2022-01-01;7;Terminal Cj Ceará                       ;11;Idoso Identificação;14
2022-01-01;7;Terminal Cj Ceará                       ;12;Estudante com débito;84
2022-01-01;7;Terminal Cj Ceará                       ;15;Projovem;3
2022-01-01;7;Terminal Cj Ceará                       ;16;Grat. Deficiente - S/Acomp;12
2022-01-01;7;Terminal Cj Ceará                       ;27;Pagante Horário Diferenciado;155
2022-01-01;7;Terminal Cj Ceará                       ;31;Vt. Institucional;11
2022-01-01;7;Terminal Cj Ceará                       ;37;VT Beneficio Piloto BUM;2
2022-01-01;8;Terminal Papicu                         ;2;Popular;11
2022-01-01;8;Terminal Papicu                         ;3;Estudante;12
2022-01-01;8;Terminal Papicu                         ;4;Gratuidade Idoso;269
2022-01-01;8;Terminal Papicu                         ;5;Vale-transporte (vermelho);8
2022-01-01;8;Terminal Papicu                         ;9;Vt. Identificação;2
2022-01-01;8;Terminal Papicu                         ;11;Idoso Identificação;23
2022-01-01;8;Terminal Papicu                         ;12;Estudante com débito;105
2022-01-01;8;Terminal Papicu                         ;16;Grat. Deficiente - S/Acomp;13
2022-01-01;8;Terminal Papicu                         ;27;Pagante Horário Diferenciado;313
2022-01-01;8;Terminal Papicu                         ;31;Vt. Institucional;1
2022-01-01;8;Terminal Papicu                         ;37;VT Beneficio Piloto BUM;3
2022-01-01;10;Terminal Siqueira                       ;4;Gratuidade Idoso;522
2022-01-01;10;Terminal Siqueira                       ;5;Vale-transporte (vermelho);2
2022-01-01;10;Terminal Siqueira                       ;11;Idoso Identificação;55
2022-01-01;10;Terminal Siqueira                       ;12;Estudante com débito;503
2022-01-01;10;Terminal Siqueira                       ;16;Grat. Deficiente - S/Acomp;26
2022-01-01;10;Terminal Siqueira                       ;31;Vt. Institucional;3
2022-01-01;10;Terminal Siqueira                       ;32;Gratuidade Infantil;1
2022-01-01;10;Terminal Siqueira                       ;37;VT Beneficio Piloto BUM;9
2022-01-01;11;Circular I;3;Estudante;1
2022-01-01;11;Circular I;4;Gratuidade Idoso;59
2022-01-01;11;Circular I;9;Vt. Identificação;1
2022-01-01;11;Circular I;11;Idoso Identificação;6
2022-01-01;11;Circular I;12;Estudante com débito;31
2022-01-01;11;Circular I;16;Grat. Deficiente - S/Acomp;2
2022-01-01;11;Circular I;27;Pagante Horário Diferenciado;14
2022-01-01;11;Circular I;37;VT Beneficio Piloto BUM;1
2022-01-01;12;Circular II;3;Estudante;1
2022-01-01;12;Circular II;4;Gratuidade Idoso;66
2022-01-01;12;Circular II;5;Vale-transporte (vermelho);1
2022-01-01;12;Circular II;9;Vt. Identificação;1
2022-01-01;12;Circular II;11;Idoso Identificação;5
2022-01-01;12;Circular II;12;Estudante com débito;32
2022-01-01;12;Circular II;27;Pagante Horário Diferenciado;13
2022-01-01;12;Circular II;31;Vt. Institucional;1
2022-01-01;12;Circular II;37;VT Beneficio Piloto BUM;1
2022-01-01;14;Aguanambi/Rodoviária II;3;Estudante;4
2022-01-01;14;Aguanambi/Rodoviária II;4;Gratuidade Idoso;7
2022-01-01;14;Aguanambi/Rodoviária II;9;Vt. Identificação;14
2022-01-01;14;Aguanambi/Rodoviária II;11;Idoso Identificação;3
2022-01-01;14;Aguanambi/Rodoviária II;12;Estudante com débito;14
2022-01-01;14;Aguanambi/Rodoviária II;16;Grat. Deficiente - S/Acomp;2
2022-01-01;14;Aguanambi/Rodoviária II;27;Pagante Horário Diferenciado;10
2022-01-01;15;Cj Ceará/Antônio Bezerra I              ;3;Estudante;1
2022-01-01;15;Cj Ceará/Antônio Bezerra I              ;4;Gratuidade Idoso;282
2022-01-01;15;Cj Ceará/Antônio Bezerra I              ;5;Vale-transporte (vermelho);3
2022-01-01;15;Cj Ceará/Antônio Bezerra I              ;9;Vt. Identificação;6
2022-01-01;15;Cj Ceará/Antônio Bezerra I              ;11;Idoso Identificação;27
2022-01-01;15;Cj Ceará/Antônio Bezerra I              ;12;Estudante com débito;139
2022-01-01;15;Cj Ceará/Antônio Bezerra I              ;16;Grat. Deficiente - S/Acomp;44
2022-01-01;15;Cj Ceará/Antônio Bezerra I              ;27;Pagante Horário Diferenciado;56
2022-01-01;21;Luciano Cavalcante/Papicu               ;3;Estudante;3
2022-01-01;21;Luciano Cavalcante/Papicu               ;4;Gratuidade Idoso;81
2022-01-01;21;Luciano Cavalcante/Papicu               ;5;Vale-transporte (vermelho);4
2022-01-01;21;Luciano Cavalcante/Papicu               ;9;Vt. Identificação;13
2022-01-01;21;Luciano Cavalcante/Papicu               ;11;Idoso Identificação;7
2022-01-01;21;Luciano Cavalcante/Papicu               ;12;Estudante com débito;34
2022-01-01;21;Luciano Cavalcante/Papicu               ;15;Projovem;1
2022-01-01;21;Luciano Cavalcante/Papicu               ;27;Pagante Horário Diferenciado;5
2022-01-01;21;Luciano Cavalcante/Papicu               ;31;Vt. Institucional;1
2022-01-01;21;Luciano Cavalcante/Papicu               ;37;VT Beneficio Piloto BUM;1
2022-01-01;22;Jardim das Oliveiras/Centro             ;3;Estudante;2
2022-01-01;22;Jardim das Oliveiras/Centro             ;4;Gratuidade Idoso;30
2022-01-01;22;Jardim das Oliveiras/Centro             ;5;Vale-transporte (vermelho);1
2022-01-01;22;Jardim das Oliveiras/Centro             ;9;Vt. Identificação;13
2022-01-01;22;Jardim das Oliveiras/Centro             ;11;Idoso Identificação;1
2022-01-01;22;Jardim das Oliveiras/Centro             ;12;Estudante com débito;18
2022-01-01;22;Jardim das Oliveiras/Centro             ;15;Projovem;1
2022-01-01;22;Jardim das Oliveiras/Centro             ;27;Pagante Horário Diferenciado;7
2022-01-01;22;Jardim das Oliveiras/Centro             ;37;VT Beneficio Piloto BUM;1
2022-01-01;25;Opaia/Lagoa                             ;3;Estudante;6
2022-01-01;25;Opaia/Lagoa                             ;4;Gratuidade Idoso;40
2022-01-01;25;Opaia/Lagoa                             ;9;Vt. Identificação;6
2022-01-01;25;Opaia/Lagoa                             ;11;Idoso Identificação;2
2022-01-01;25;Opaia/Lagoa                             ;12;Estudante com débito;18
2022-01-01;25;Opaia/Lagoa                             ;16;Grat. Deficiente - S/Acomp;3
2022-01-01;25;Opaia/Lagoa                             ;27;Pagante Horário Diferenciado;13
2022-01-01;26;Antônio Bezerra/Messejana               ;3;Estudante;19
2022-01-01;26;Antônio Bezerra/Messejana               ;4;Gratuidade Idoso;586
2022-01-01;26;Antônio Bezerra/Messejana               ;5;Vale-transporte (vermelho);21
2022-01-01;26;Antônio Bezerra/Messejana               ;9;Vt. Identificação;9
2022-01-01;26;Antônio Bezerra/Messejana               ;11;Idoso Identificação;77
2022-01-01;26;Antônio Bezerra/Messejana               ;12;Estudante com débito;357
2022-01-01;26;Antônio Bezerra/Messejana               ;15;Projovem;5
2022-01-01;26;Antônio Bezerra/Messejana               ;16;Grat. Deficiente - S/Acomp;21
2022-01-01;26;Antônio Bezerra/Messejana               ;27;Pagante Horário Diferenciado;93
2022-01-01;26;Antônio Bezerra/Messejana               ;31;Vt. Institucional;3
2022-01-01;26;Antônio Bezerra/Messejana               ;32;Gratuidade Infantil;2
2022-01-01;26;Antônio Bezerra/Messejana               ;37;VT Beneficio Piloto BUM;6
2022-01-01;27;Siqueira/Papicu/Aeroporto               ;3;Estudante;2
2022-01-01;27;Siqueira/Papicu/Aeroporto               ;4;Gratuidade Idoso;338
2022-01-01;27;Siqueira/Papicu/Aeroporto               ;5;Vale-transporte (vermelho);4
2022-01-01;27;Siqueira/Papicu/Aeroporto               ;9;Vt. Identificação;1
2022-01-01;27;Siqueira/Papicu/Aeroporto               ;11;Idoso Identificação;26
2022-01-01;27;Siqueira/Papicu/Aeroporto               ;12;Estudante com débito;104
2022-01-01;27;Siqueira/Papicu/Aeroporto               ;16;Grat. Deficiente - S/Acomp;14
2022-01-01;27;Siqueira/Papicu/Aeroporto               ;27;Pagante Horário Diferenciado;36
2022-01-01;27;Siqueira/Papicu/Aeroporto               ;37;VT Beneficio Piloto BUM;4
2022-01-01;28;Antônio Bezerra/Papicu                  ;3;Estudante;8
2022-01-01;28;Antônio Bezerra/Papicu                  ;4;Gratuidade Idoso;422
2022-01-01;28;Antônio Bezerra/Papicu                  ;5;Vale-transporte (vermelho);3
2022-01-01;28;Antônio Bezerra/Papicu                  ;9;Vt. Identificação;8
2022-01-01;28;Antônio Bezerra/Papicu                  ;11;Idoso Identificação;27
2022-01-01;28;Antônio Bezerra/Papicu                  ;12;Estudante com débito;204
2022-01-01;28;Antônio Bezerra/Papicu                  ;15;Projovem;3
2022-01-01;28;Antônio Bezerra/Papicu                  ;16;Grat. Deficiente - S/Acomp;14
2022-01-01;28;Antônio Bezerra/Papicu                  ;27;Pagante Horário Diferenciado;26
2022-01-01;28;Antônio Bezerra/Papicu                  ;32;Gratuidade Infantil;1
2022-01-01;28;Antônio Bezerra/Papicu                  ;37;VT Beneficio Piloto BUM;22
2022-01-01;29;Parangaba/Náutico                       ;3;Estudante;16
2022-01-01;29;Parangaba/Náutico                       ;4;Gratuidade Idoso;517
2022-01-01;29;Parangaba/Náutico                       ;5;Vale-transporte (vermelho);3
2022-01-01;29;Parangaba/Náutico                       ;9;Vt. Identificação;10
2022-01-01;29;Parangaba/Náutico                       ;11;Idoso Identificação;77
2022-01-01;29;Parangaba/Náutico                       ;12;Estudante com débito;278
2022-01-01;29;Parangaba/Náutico                       ;15;Projovem;2
2022-01-01;29;Parangaba/Náutico                       ;16;Grat. Deficiente - S/Acomp;17
2022-01-01;29;Parangaba/Náutico                       ;27;Pagante Horário Diferenciado;136
2022-01-01;29;Parangaba/Náutico                       ;31;Vt. Institucional;2
2022-01-01;29;Parangaba/Náutico                       ;37;VT Beneficio Piloto BUM;7
2022-01-01;30;Siqueira/Papicu/13 de Maio              ;3;Estudante;9
2022-01-01;30;Siqueira/Papicu/13 de Maio              ;4;Gratuidade Idoso;452
2022-01-01;30;Siqueira/Papicu/13 de Maio              ;5;Vale-transporte (vermelho);5
2022-01-01;30;Siqueira/Papicu/13 de Maio              ;9;Vt. Identificação;6
2022-01-01;30;Siqueira/Papicu/13 de Maio              ;11;Idoso Identificação;45
2022-01-01;30;Siqueira/Papicu/13 de Maio              ;12;Estudante com débito;210
2022-01-01;30;Siqueira/Papicu/13 de Maio              ;15;Projovem;3
2022-01-01;30;Siqueira/Papicu/13 de Maio              ;16;Grat. Deficiente - S/Acomp;16
2022-01-01;30;Siqueira/Papicu/13 de Maio              ;27;Pagante Horário Diferenciado;69
2022-01-01;30;Siqueira/Papicu/13 de Maio              ;31;Vt. Institucional;2
2022-01-01;30;Siqueira/Papicu/13 de Maio              ;37;VT Beneficio Piloto BUM;3
2022-01-01;31;Av. Borges de Melo/ Papicu I;3;Estudante;2
2022-01-01;31;Av. Borges de Melo/ Papicu I;4;Gratuidade Idoso;193
2022-01-01;31;Av. Borges de Melo/ Papicu I;5;Vale-transporte (vermelho);2
2022-01-01;31;Av. Borges de Melo/ Papicu I;11;Idoso Identificação;22
2022-01-01;31;Av. Borges de Melo/ Papicu I;12;Estudante com débito;91
2022-01-01;31;Av. Borges de Melo/ Papicu I;15;Projovem;1
2022-01-01;31;Av. Borges de Melo/ Papicu I;16;Grat. Deficiente - S/Acomp;6
2022-01-01;31;Av. Borges de Melo/ Papicu I;27;Pagante Horário Diferenciado;25
2022-01-01;31;Av. Borges de Melo/ Papicu I;31;Vt. Institucional;1
2022-01-01;32;Av. Borges de Melo/ Papicu II;3;Estudante;5
2022-01-01;32;Av. Borges de Melo/ Papicu II;4;Gratuidade Idoso;218
2022-01-01;32;Av. Borges de Melo/ Papicu II;9;Vt. Identificação;3
2022-01-01;32;Av. Borges de Melo/ Papicu II;11;Idoso Identificação;14
2022-01-01;32;Av. Borges de Melo/ Papicu II;12;Estudante com débito;97
2022-01-01;32;Av. Borges de Melo/ Papicu II;16;Grat. Deficiente - S/Acomp;4
2022-01-01;32;Av. Borges de Melo/ Papicu II;27;Pagante Horário Diferenciado;20
2022-01-01;32;Av. Borges de Melo/ Papicu II;31;Vt. Institucional;1
2022-01-01;32;Av. Borges de Melo/ Papicu II;37;VT Beneficio Piloto BUM;1
2022-01-01;34;Corujão/Av. Paranjana I                 ;4;Gratuidade Idoso;14
2022-01-01;34;Corujão/Av. Paranjana I                 ;11;Idoso Identificação;1
2022-01-01;34;Corujão/Av. Paranjana I                 ;12;Estudante com débito;9
2022-01-01;34;Corujão/Av. Paranjana I                 ;27;Pagante Horário Diferenciado;1
2022-01-01;35;Corujão/Av. Paranjana II                ;4;Gratuidade Idoso;25
2022-01-01;35;Corujão/Av. Paranjana II                ;11;Idoso Identificação;4
2022-01-01;35;Corujão/Av. Paranjana II                ;12;Estudante com débito;23
2022-01-01;35;Corujão/Av. Paranjana II                ;27;Pagante Horário Diferenciado;8
2022-01-01;36;Corujão/Cj Ceará/Papicu/Montese         ;4;Gratuidade Idoso;11
2022-01-01;36;Corujão/Cj Ceará/Papicu/Montese         ;5;Vale-transporte (vermelho);1
2022-01-01;36;Corujão/Cj Ceará/Papicu/Montese         ;12;Estudante com débito;6
2022-01-01;36;Corujão/Cj Ceará/Papicu/Montese         ;27;Pagante Horário Diferenciado;1
2022-01-01;38;Parangaba/Papicu                        ;3;Estudante;6
2022-01-01;38;Parangaba/Papicu                        ;4;Gratuidade Idoso;502
2022-01-01;38;Parangaba/Papicu                        ;5;Vale-transporte (vermelho);1
2022-01-01;38;Parangaba/Papicu                        ;9;Vt. Identificação;3
2022-01-01;38;Parangaba/Papicu                        ;11;Idoso Identificação;44
2022-01-01;38;Parangaba/Papicu                        ;12;Estudante com débito;189
2022-01-01;38;Parangaba/Papicu                        ;15;Projovem;1
2022-01-01;38;Parangaba/Papicu                        ;16;Grat. Deficiente - S/Acomp;13
2022-01-01;38;Parangaba/Papicu                        ;27;Pagante Horário Diferenciado;66
2022-01-01;38;Parangaba/Papicu                        ;31;Vt. Institucional;2
2022-01-01;38;Parangaba/Papicu                        ;37;VT Beneficio Piloto BUM;9
2022-01-01;41;Parangaba/Oliveira Paiva/Papicu         ;3;Estudante;5
2022-01-01;41;Parangaba/Oliveira Paiva/Papicu         ;4;Gratuidade Idoso;982
2022-01-01;41;Parangaba/Oliveira Paiva/Papicu         ;5;Vale-transporte (vermelho);21
2022-01-01;41;Parangaba/Oliveira Paiva/Papicu         ;9;Vt. Identificação;12
2022-01-01;41;Parangaba/Oliveira Paiva/Papicu         ;11;Idoso Identificação;116
2022-01-01;41;Parangaba/Oliveira Paiva/Papicu         ;12;Estudante com débito;577
2022-01-01;41;Parangaba/Oliveira Paiva/Papicu         ;15;Projovem;4
2022-01-01;41;Parangaba/Oliveira Paiva/Papicu         ;16;Grat. Deficiente - S/Acomp;50
2022-01-01;41;Parangaba/Oliveira Paiva/Papicu         ;27;Pagante Horário Diferenciado;209
2022-01-01;41;Parangaba/Oliveira Paiva/Papicu         ;31;Vt. Institucional;8
2022-01-01;41;Parangaba/Oliveira Paiva/Papicu         ;37;VT Beneficio Piloto BUM;10
2022-01-01;42;Antônio Bezerra/Francisco Sá/Papicu     ;3;Estudante;12
2022-01-01;42;Antônio Bezerra/Francisco Sá/Papicu     ;4;Gratuidade Idoso;964
2022-01-01;42;Antônio Bezerra/Francisco Sá/Papicu     ;5;Vale-transporte (vermelho);20
2022-01-01;42;Antônio Bezerra/Francisco Sá/Papicu     ;9;Vt. Identificação;23
2022-01-01;42;Antônio Bezerra/Francisco Sá/Papicu     ;11;Idoso Identificação;87
2022-01-01;42;Antônio Bezerra/Francisco Sá/Papicu     ;12;Estudante com débito;474
2022-01-01;42;Antônio Bezerra/Francisco Sá/Papicu     ;15;Projovem;6
2022-01-01;42;Antônio Bezerra/Francisco Sá/Papicu     ;16;Grat. Deficiente - S/Acomp;57
2022-01-01;42;Antônio Bezerra/Francisco Sá/Papicu     ;27;Pagante Horário Diferenciado;157
2022-01-01;42;Antônio Bezerra/Francisco Sá/Papicu     ;31;Vt. Institucional;9
2022-01-01;42;Antônio Bezerra/Francisco Sá/Papicu     ;37;VT Beneficio Piloto BUM;21
2022-01-01;43;Cj Ceará/Lagoa/Fernandes Távora         ;3;Estudante;5
2022-01-01;43;Cj Ceará/Lagoa/Fernandes Távora         ;4;Gratuidade Idoso;244
2022-01-01;43;Cj Ceará/Lagoa/Fernandes Távora         ;5;Vale-transporte (vermelho);7
2022-01-01;43;Cj Ceará/Lagoa/Fernandes Távora         ;9;Vt. Identificação;6
2022-01-01;43;Cj Ceará/Lagoa/Fernandes Távora         ;11;Idoso Identificação;30
2022-01-01;43;Cj Ceará/Lagoa/Fernandes Távora         ;12;Estudante com débito;134
2022-01-01;43;Cj Ceará/Lagoa/Fernandes Távora         ;15;Projovem;3
2022-01-01;43;Cj Ceará/Lagoa/Fernandes Távora         ;16;Grat. Deficiente - S/Acomp;15
2022-01-01;43;Cj Ceará/Lagoa/Fernandes Távora         ;27;Pagante Horário Diferenciado;55
2022-01-01;43;Cj Ceará/Lagoa/Fernandes Távora         ;32;Gratuidade Infantil;1
2022-01-01;44;Parangaba/Papicu/Montese                ;3;Estudante;5
2022-01-01;44;Parangaba/Papicu/Montese                ;4;Gratuidade Idoso;423
2022-01-01;44;Parangaba/Papicu/Montese                ;5;Vale-transporte (vermelho);1
2022-01-01;44;Parangaba/Papicu/Montese                ;9;Vt. Identificação;4
2022-01-01;44;Parangaba/Papicu/Montese                ;11;Idoso Identificação;31
2022-01-01;44;Parangaba/Papicu/Montese                ;12;Estudante com débito;228
2022-01-01;44;Parangaba/Papicu/Montese                ;15;Projovem;1
2022-01-01;44;Parangaba/Papicu/Montese                ;16;Grat. Deficiente - S/Acomp;15
2022-01-01;44;Parangaba/Papicu/Montese                ;27;Pagante Horário Diferenciado;72
2022-01-01;44;Parangaba/Papicu/Montese                ;37;VT Beneficio Piloto BUM;1
2022-01-01;45;Cj Ceará/Papicu/Montese                 ;3;Estudante;8
2022-01-01;45;Cj Ceará/Papicu/Montese                 ;4;Gratuidade Idoso;695
2022-01-01;45;Cj Ceará/Papicu/Montese                 ;5;Vale-transporte (vermelho);4
2022-01-01;45;Cj Ceará/Papicu/Montese                 ;9;Vt. Identificação;3
2022-01-01;45;Cj Ceará/Papicu/Montese                 ;11;Idoso Identificação;65
2022-01-01;45;Cj Ceará/Papicu/Montese                 ;12;Estudante com débito;328
2022-01-01;45;Cj Ceará/Papicu/Montese                 ;15;Projovem;1
2022-01-01;45;Cj Ceará/Papicu/Montese                 ;16;Grat. Deficiente - S/Acomp;21
2022-01-01;45;Cj Ceará/Papicu/Montese                 ;27;Pagante Horário Diferenciado;111
2022-01-01;45;Cj Ceará/Papicu/Montese                 ;37;VT Beneficio Piloto BUM;5
2022-01-01;48;Corujão/Parangaba/Papicu                ;4;Gratuidade Idoso;10
2022-01-01;48;Corujão/Parangaba/Papicu                ;9;Vt. Identificação;4
2022-01-01;48;Corujão/Parangaba/Papicu                ;11;Idoso Identificação;1
2022-01-01;48;Corujão/Parangaba/Papicu                ;12;Estudante com débito;7
2022-01-01;48;Corujão/Parangaba/Papicu                ;27;Pagante Horário Diferenciado;21
2022-01-01;48;Corujão/Parangaba/Papicu                ;31;Vt. Institucional;1
2022-01-01;51;Grande Circular I;3;Estudante;26
2022-01-01;51;Grande Circular I;4;Gratuidade Idoso;2032
2022-01-01;51;Grande Circular I;5;Vale-transporte (vermelho);18
2022-01-01;51;Grande Circular I;6;Crachá Empresas;1
2022-01-01;51;Grande Circular I;9;Vt. Identificação;66
2022-01-01;51;Grande Circular I;11;Idoso Identificação;246
2022-01-01;51;Grande Circular I;12;Estudante com débito;1097
2022-01-01;51;Grande Circular I;15;Projovem;23
2022-01-01;51;Grande Circular I;16;Grat. Deficiente - S/Acomp;162
2022-01-01;51;Grande Circular I;27;Pagante Horário Diferenciado;700
2022-01-01;51;Grande Circular I;31;Vt. Institucional;9
2022-01-01;51;Grande Circular I;32;Gratuidade Infantil;1
2022-01-01;51;Grande Circular I;37;VT Beneficio Piloto BUM;15
2022-01-01;52;Grande Circular II                      ;2;Popular;1
2022-01-01;52;Grande Circular II                      ;3;Estudante;29
2022-01-01;52;Grande Circular II                      ;4;Gratuidade Idoso;2022
2022-01-01;52;Grande Circular II                      ;5;Vale-transporte (vermelho);13
2022-01-01;52;Grande Circular II                      ;9;Vt. Identificação;63
2022-01-01;52;Grande Circular II                      ;11;Idoso Identificação;258
2022-01-01;52;Grande Circular II                      ;12;Estudante com débito;1030
2022-01-01;52;Grande Circular II                      ;15;Projovem;14
2022-01-01;52;Grande Circular II                      ;16;Grat. Deficiente - S/Acomp;142
2022-01-01;52;Grande Circular II                      ;27;Pagante Horário Diferenciado;716
2022-01-01;52;Grande Circular II                      ;31;Vt. Institucional;7
2022-01-01;52;Grande Circular II                      ;32;Gratuidade Infantil;2
2022-01-01;52;Grande Circular II                      ;37;VT Beneficio Piloto BUM;7
2022-01-01;53;Messejana/Papicu/Washington Soares      ;4;Gratuidade Idoso;54
2022-01-01;53;Messejana/Papicu/Washington Soares      ;11;Idoso Identificação;6
2022-01-01;53;Messejana/Papicu/Washington Soares      ;12;Estudante com débito;49
2022-01-01;53;Messejana/Papicu/Washington Soares      ;15;Projovem;1
2022-01-01;53;Messejana/Papicu/Washington Soares      ;27;Pagante Horário Diferenciado;8
2022-01-01;53;Messejana/Papicu/Washington Soares      ;32;Gratuidade Infantil;1
2022-01-01;56;Corujão/Grande Circular II              ;4;Gratuidade Idoso;52
2022-01-01;56;Corujão/Grande Circular II              ;5;Vale-transporte (vermelho);2
2022-01-01;56;Corujão/Grande Circular II              ;11;Idoso Identificação;7
2022-01-01;56;Corujão/Grande Circular II              ;12;Estudante com débito;25
2022-01-01;56;Corujão/Grande Circular II              ;16;Grat. Deficiente - S/Acomp;10
2022-01-01;56;Corujão/Grande Circular II              ;27;Pagante Horário Diferenciado;30
2022-01-01;56;Corujão/Grande Circular II              ;31;Vt. Institucional;1
2022-01-01;56;Corujão/Grande Circular II              ;32;Gratuidade Infantil;1
2022-01-01;57;Corujão/Jardim Iracema                  ;4;Gratuidade Idoso;9
2022-01-01;57;Corujão/Jardim Iracema                  ;9;Vt. Identificação;2
2022-01-01;57;Corujão/Jardim Iracema                  ;12;Estudante com débito;5
2022-01-01;57;Corujão/Jardim Iracema                  ;27;Pagante Horário Diferenciado;2
2022-01-01;57;Corujão/Jardim Iracema                  ;31;Vt. Institucional;2
2022-01-01;58;Corujão/Jardim Guanabara/N Assunção II  ;4;Gratuidade Idoso;3
2022-01-01;58;Corujão/Jardim Guanabara/N Assunção II  ;12;Estudante com débito;1
2022-01-01;60;Parquelândia/Parangaba                  ;3;Estudante;3
2022-01-01;60;Parquelândia/Parangaba                  ;4;Gratuidade Idoso;54
2022-01-01;60;Parquelândia/Parangaba                  ;5;Vale-transporte (vermelho);3
2022-01-01;60;Parquelândia/Parangaba                  ;6;Crachá Empresas;1
2022-01-01;60;Parquelândia/Parangaba                  ;9;Vt. Identificação;3
2022-01-01;60;Parquelândia/Parangaba                  ;11;Idoso Identificação;27
2022-01-01;60;Parquelândia/Parangaba                  ;12;Estudante com débito;45
2022-01-01;60;Parquelândia/Parangaba                  ;16;Grat. Deficiente - S/Acomp;8
2022-01-01;60;Parquelândia/Parangaba                  ;27;Pagante Horário Diferenciado;22
2022-01-01;60;Parquelândia/Parangaba                  ;37;VT Beneficio Piloto BUM;4
2022-01-01;63;Corujão/Bom Jardim                      ;4;Gratuidade Idoso;16
2022-01-01;63;Corujão/Bom Jardim                      ;5;Vale-transporte (vermelho);1
2022-01-01;63;Corujão/Bom Jardim                      ;12;Estudante com débito;2
2022-01-01;63;Corujão/Bom Jardim                      ;27;Pagante Horário Diferenciado;1
2022-01-01;63;Corujão/Bom Jardim                      ;31;Vt. Institucional;2
2022-01-01;66;Parangaba/Papicu/Aeroporto              ;3;Estudante;3
2022-01-01;66;Parangaba/Papicu/Aeroporto              ;4;Gratuidade Idoso;431
2022-01-01;66;Parangaba/Papicu/Aeroporto              ;5;Vale-transporte (vermelho);1
2022-01-01;66;Parangaba/Papicu/Aeroporto              ;9;Vt. Identificação;1
2022-01-01;66;Parangaba/Papicu/Aeroporto              ;11;Idoso Identificação;39
2022-01-01;66;Parangaba/Papicu/Aeroporto              ;12;Estudante com débito;188
2022-01-01;66;Parangaba/Papicu/Aeroporto              ;16;Grat. Deficiente - S/Acomp;6
2022-01-01;66;Parangaba/Papicu/Aeroporto              ;27;Pagante Horário Diferenciado;58
2022-01-01;66;Parangaba/Papicu/Aeroporto              ;37;VT Beneficio Piloto BUM;1
